idx,g_1,g_2,y,c_1,p_c_1,c_2,p_c_2,p,pb
102,5,3,8,5,0.9981328845024109,3,0.9975335597991943,8,0.9956710338592529
103,1,7,8,1,0.9999301433563232,7,0.9999635219573975,8,0.9998936653137207
104,8,8,16,8,0.9999990463256836,8,0.9993780851364136,16,0.9993771314620972
105,1,9,10,1,0.9999487400054932,9,0.9968591928482056,10,0.9968081116676331
106,0,5,5,0,0.9999998807907104,5,0.9984436631202698,5,0.9984435439109802
107,7,8,15,7,0.9999997615814209,8,0.9985723495483398,15,0.9985721111297607
108,9,3,12,9,0.8665122389793396,3,0.9999330043792725,12,0.8664541840553284
109,7,7,14,7,0.9997504353523254,7,0.9985639452934265,14,0.9983147382736206
110,1,2,3,1,0.9999600648880005,2,0.9972039461135864,3,0.9971641302108765
111,5,4,9,5,0.9170762300491333,4,0.9999794960021973,9,0.917057454586029
112,7,4,11,7,0.9999475479125977,4,0.861692488193512,11,0.861647367477417
113,1,3,4,1,0.999967098236084,3,0.9994640946388245,4,0.9994311928749084
114,1,0,1,1,0.9999828338623047,0,0.9999796152114868,1,0.9999624490737915
115,6,9,15,6,0.9999973773956299,9,0.9996955394744873,15,0.9996929168701172
116,9,1,10,9,0.9983964562416077,1,0.9998948574066162,10,0.9982914924621582
117,7,8,15,7,0.9999959468841553,8,0.8758489489555359,15,0.8758454322814941
118,9,5,14,9,0.9945945143699646,5,0.999129593372345,14,0.9937288165092468
119,7,6,13,7,0.9998667240142822,6,0.9985002279281616,13,0.9983671307563782
121,7,2,9,7,0.9935534000396729,2,0.999925971031189,9,0.99347984790802
122,4,8,12,4,0.9752317667007446,8,0.969770073890686,12,0.9457514882087708
123,9,9,18,9,0.8520300388336182,9,0.998245358467102,18,0.8505350351333618
124,4,6,10,4,0.9998297691345215,6,1.0,10,0.9998297691345215
125,5,3,8,5,0.9999462366104126,3,0.9999721050262451,8,0.9999183416366577
126,3,4,7,3,0.9436323046684265,4,0.9999995231628418,7,0.9436318278312683
127,7,9,16,7,0.9995988011360168,9,0.9993916749954224,16,0.9989907145500183
128,3,1,4,3,0.9959850311279297,1,0.5376272201538086,4,0.5354686379432678
129,8,9,17,8,0.9806708097457886,9,0.9602501392364502,17,0.9416922926902771
130,2,1,3,2,0.9998666048049927,1,0.9999969005584717,3,0.9998635053634644
131,4,7,11,4,0.9872286319732666,7,0.9997449517250061,11,0.9869768619537354
132,3,5,8,3,0.9999512434005737,5,0.9957432150840759,8,0.995694637298584
133,7,4,11,7,0.9997597336769104,4,0.9999727010726929,11,0.9997324347496033
134,0,7,7,0,0.9999821186065674,7,0.9998921155929565,7,0.9998742341995239
135,6,9,15,6,0.9999994039535522,9,0.9287068843841553,15,0.9287063479423523
136,7,9,16,7,0.9999817609786987,9,0.9748592376708984,16,0.9748414754867554
137,9,7,16,9,0.9979923963546753,7,0.9983310103416443,16,0.996326744556427
138,6,9,15,6,0.9999986886978149,9,0.9997655749320984,15,0.9997642636299133
139,7,6,13,7,0.9992268085479736,6,0.9999821186065674,13,0.999208927154541
140,8,3,11,8,0.9999221563339233,3,0.9999922513961792,11,0.9999144077301025
141,7,1,8,7,0.9702715873718262,1,0.9999831914901733,8,0.9702552556991577
142,8,6,14,8,0.9999645948410034,6,1.0,14,0.9999645948410034
143,2,0,2,2,0.9999994039535522,0,0.9988083839416504,2,0.9988077878952026
144,1,5,6,1,0.9999575614929199,5,0.9987190961837769,6,0.9986767172813416
145,0,6,6,0,0.9922688603401184,6,0.9999901056289673,6,0.9922590255737305
146,6,0,6,6,0.9999967813491821,0,0.9999884366989136,6,0.9999852180480957
147,8,6,14,8,0.9878101348876953,6,0.9999405145645142,14,0.9877513647079468
148,2,1,3,2,0.9998444318771362,1,0.9964911341667175,3,0.9963361024856567
149,6,0,6,6,0.9999998807907104,0,0.999997615814209,6,0.9999974966049194
150,3,1,4,3,0.9999997615814209,1,0.9996083378791809,4,0.9996080994606018
152,1,7,8,1,0.9999164342880249,7,0.9997782111167908,8,0.9996946454048157
153,4,5,9,4,0.9999992847442627,5,0.9997847676277161,9,0.9997840523719788
154,3,3,6,3,1.0,3,0.9999890327453613,6,0.9999890327453613
155,2,2,4,2,0.9992905855178833,2,0.9944273233413696,4,0.9937218427658081
156,1,3,4,1,0.9995655417442322,3,0.9216813445091248,4,0.9212809205055237
157,4,8,12,4,0.9996950626373291,8,0.7116221785545349,12,0.711405336856842
158,5,4,9,5,0.9957946538925171,4,0.9999998807907104,9,0.9957945346832275
159,4,4,8,4,0.7499914765357971,4,0.9992839694023132,8,0.7494544386863708
160,3,2,5,3,0.9999502897262573,2,0.9999959468841553,5,0.9999462366104126
161,1,4,5,1,0.999984622001648,4,0.9592701196670532,5,0.9592553973197937
162,1,7,8,1,0.9999682903289795,7,0.9999799728393555,8,0.999948263168335
163,3,5,8,3,0.9995637536048889,5,0.9269656538963318,8,0.9265612959861755
164,1,4,5,1,0.9999926090240479,4,0.9968288540840149,5,0.9968214631080627
165,2,5,7,2,0.9996473789215088,5,0.9995724558830261,7,0.9992200136184692
166,3,4,7,3,0.9998952150344849,4,0.9393033385276794,7,0.9392049312591553
167,7,4,11,7,0.9995526671409607,4,0.9923557043075562,11,0.991911768913269
168,5,0,5,5,0.4565836489200592,0,0.9998977184295654,5,0.4565371572971344
169,7,0,7,7,0.9530827403068542,0,0.9977669715881348,7,0.9509559869766235
170,7,9,16,7,0.999995231628418,9,0.9948504567146301,16,0.9948456883430481
171,8,3,11,8,0.9999879598617554,3,0.9999998807907104,11,0.9999878406524658
172,6,8,14,6,0.9999998807907104,8,0.9952373504638672,14,0.9952372312545776
173,3,0,3,3,0.9999866485595703,0,0.9997867941856384,3,0.9997734427452087
174,9,4,13,9,0.9989713430404663,4,0.9994151592254639,13,0.9983870983123779
175,6,3,9,6,1.0,3,0.999988317489624,9,0.999988317489624
176,9,3,12,9,0.999479353427887,3,0.9980096220970154,12,0.9974899888038635
177,7,9,16,7,0.9997929930686951,9,0.9517706632614136,16,0.9515736699104309
178,6,1,7,6,0.9999986886978149,1,0.9998481273651123,7,0.9998468160629272
179,6,1,7,6,1.0,1,0.9998592138290405,7,0.9998592138290405
180,9,1,10,9,0.9997523427009583,1,0.9997981190681458,10,0.9995505213737488
181,1,0,1,1,0.99997878074646,0,0.9999485015869141,1,0.999927282333374
182,2,4,6,2,1.0,4,0.9999979734420776,6,0.9999979734420776
183,8,3,11,8,0.9943086504936218,3,0.9999313354492188,11,0.994240403175354
184,5,6,11,5,0.9711484909057617,6,1.0,11,0.9711484909057617
185,2,9,11,2,0.996921718120575,9,0.9676777720451355,11,0.9647020101547241
186,0,4,4,0,0.9999992847442627,4,0.999991774559021,4,0.9999910593032837
187,7,4,11,7,0.9999784231185913,4,0.9994862079620361,11,0.9994646310806274
188,2,2,4,2,0.998809814453125,2,0.9999973773956299,4,0.9988071918487549
189,1,9,10,1,0.9999736547470093,9,0.9999655485153198,10,0.9999392032623291
190,5,8,13,5,0.9115455150604248,8,0.9963005781173706,13,0.9081734418869019
191,4,3,7,4,0.9999955892562866,3,0.9980015158653259,7,0.9979971051216125
192,4,0,4,4,0.9999914169311523,0,0.9967053532600403,4,0.9966967701911926
193,8,1,9,8,0.9998304843902588,1,0.999997615814209,9,0.9998281002044678
194,8,2,10,8,0.9523911476135254,2,0.9999949932098389,10,0.9523863792419434
195,8,2,10,8,0.9999746084213257,2,0.9999971389770508,10,0.9999717473983765
196,4,3,7,4,1.0,3,0.9999997615814209,7,0.9999997615814209
197,5,3,8,5,0.9888473749160767,3,0.9267537593841553,8,0.9164183139801025
198,8,8,16,8,0.9613320827484131,8,0.9925456643104553,16,0.9541659951210022
199,1,4,5,1,0.9999967813491821,4,1.0,5,0.9999967813491821
200,0,1,1,0,0.999980092048645,1,0.9999926090240479,1,0.9999727010726929
201,3,1,4,3,1.0,1,0.9998946189880371,4,0.9998946189880371
202,4,5,9,4,0.9999834299087524,5,0.9996466636657715,9,0.9996300935745239
203,4,0,4,4,0.9987672567367554,0,0.999647855758667,4,0.9984155297279358
204,2,2,4,2,0.9999996423721313,2,0.8494548797607422,4,0.8494545817375183
205,7,9,16,7,0.9420406222343445,9,0.9890472292900085,16,0.9317284226417542
206,1,3,4,1,0.9997881054878235,3,1.0,4,0.9997881054878235
207,9,4,13,9,0.9945999383926392,4,0.9999972581863403,13,0.9945971965789795
208,5,2,7,5,0.995012104511261,2,0.9999991655349731,7,0.9950112700462341
209,8,4,12,8,0.9661999940872192,4,0.9851565361022949,12,0.9518606066703796
210,6,5,11,6,0.9999996423721313,5,0.9083935022354126,11,0.9083932042121887
211,8,2,10,8,0.9642865061759949,2,0.9433539509773254,10,0.9096815586090088
212,6,8,14,6,0.9991196990013123,8,0.969581663608551,14,0.968728244304657
213,1,1,2,1,0.999066174030304,1,0.9989032745361328,2,0.997970461845398
214,5,2,7,5,0.9999704360961914,2,0.9999972581863403,7,0.9999676942825317
215,3,5,8,3,0.5337265729904175,5,0.9994515776634216,8,0.5334404110908508
216,5,1,6,5,0.9989436268806458,1,0.9993696808815002,6,0.9983139634132385
217,0,4,4,0,0.9999994039535522,4,0.9999991655349731,4,0.9999985694885254
218,3,2,5,3,0.9997231364250183,2,0.9991734623908997,5,0.9988968372344971
219,4,2,6,4,0.9999960660934448,2,0.8199687004089355,6,0.8199654817581177
220,4,3,7,4,0.9999744892120361,3,0.9998862743377686,7,0.9998607635498047
222,7,8,15,7,0.9997507929801941,8,0.9984509944915771,15,0.9982021450996399
223,4,2,6,4,1.0,2,0.9985744953155518,6,0.9985744953155518
224,3,4,7,3,1.0,4,0.9163627028465271,7,0.9163627028465271
225,7,6,13,7,0.9999258518218994,6,1.0,13,0.9999258518218994
226,9,6,15,9,0.9993498921394348,6,1.0,15,0.9993498921394348
227,5,7,12,5,0.9941600561141968,7,0.9999998807907104,12,0.9941599369049072
228,8,6,14,8,0.9986029267311096,6,1.0,14,0.9986029267311096
229,3,6,9,3,0.8706945180892944,6,0.9999831914901733,9,0.8706799149513245
230,4,2,6,4,0.99996018409729,2,0.8651552200317383,6,0.8651207685470581
231,2,0,2,2,0.999997615814209,0,0.8939357399940491,2,0.8939335942268372
233,4,1,5,4,0.9990873336791992,1,0.9999990463256836,5,0.9990863800048828
234,2,1,3,2,0.9999387264251709,1,0.9999970197677612,3,0.9999357461929321
235,4,1,5,4,0.9999984502792358,1,0.9999619722366333,5,0.9999604225158691
236,1,4,5,1,0.9998164772987366,4,0.999966025352478,5,0.9997825026512146
238,6,3,9,6,0.9939070343971252,3,0.9959625601768494,9,0.9898942112922668
239,1,6,7,1,0.9975072741508484,6,0.9999997615814209,7,0.9975070357322693
241,9,1,10,9,0.9957075119018555,1,0.9999971389770508,10,0.9957046508789062
242,8,9,17,8,0.9859720468521118,9,0.9923303723335266,17,0.978410005569458
243,1,8,9,1,0.9999463558197021,8,0.9997449517250061,9,0.9996913075447083
244,5,8,13,5,0.9868135452270508,8,0.8446478247642517,13,0.8335100412368774
245,6,0,6,6,0.9999622106552124,0,0.9999583959579468,6,0.9999206066131592
246,0,7,7,0,0.9999067783355713,7,0.9989737272262573,7,0.9988806247711182
248,7,6,13,7,0.9994173049926758,6,0.9999998807907104,13,0.9994171857833862
249,8,1,9,8,0.9855637550354004,1,0.9945648908615112,9,0.9802071452140808
250,8,2,10,8,0.9998421669006348,2,0.9965477585792542,10,0.9963904619216919
251,1,0,1,1,0.9989161491394043,0,0.9998016953468323,1,0.9987180829048157
252,0,1,1,0,0.8344648480415344,1,0.9572145342826843,1,0.7987619042396545
253,3,6,9,3,0.9999945163726807,6,0.9999991655349731,9,0.9999936819076538
254,6,7,13,6,0.9999998807907104,7,0.999790370464325,13,0.9997902512550354
255,5,4,9,5,0.9810601472854614,4,0.9999980926513672,9,0.9810582995414734
256,0,8,8,0,0.9999967813491821,8,0.9960373044013977,8,0.9960340857505798
257,3,5,8,3,0.9996973276138306,5,0.9951085448265076,8,0.9948073625564575
258,1,3,4,1,0.9999992847442627,3,0.9992573857307434,4,0.9992566704750061
260,2,4,6,2,0.9998238682746887,4,0.9997813105583191,6,0.9996052384376526
261,0,1,1,0,0.9894382357597351,1,0.9999951124191284,1,0.9894334077835083
262,4,4,8,4,0.9999998807907104,4,0.9962171912193298,8,0.9962170720100403
263,3,4,7,3,0.9953017234802246,4,1.0,7,0.9953017234802246
264,0,7,7,0,0.9990038275718689,7,0.9999934434890747,7,0.9989972710609436
265,0,8,8,0,0.9999998807907104,8,0.9120760560035706,8,0.912075936794281
266,2,2,4,2,0.9999537467956543,2,0.9987531900405884,4,0.9987069964408875
267,3,6,9,3,0.9978006482124329,6,0.9999924898147583,9,0.9977931380271912
268,8,4,12,8,0.9989957213401794,4,0.9998452663421631,12,0.9988411664962769
269,3,8,11,3,0.9999836683273315,8,0.991736114025116,11,0.9917199015617371
270,5,1,6,5,0.998139500617981,1,0.9996551275253296,6,0.9977952837944031
271,7,2,9,7,0.9986804127693176,2,0.9993976354598999,9,0.9980788230895996
273,3,9,12,3,0.9986722469329834,9,0.9966133236885071,12,0.9952900409698486
274,9,5,14,9,0.9638965129852295,5,0.8275181651115417,14,0.7976426482200623
275,1,5,6,1,0.9999964237213135,5,0.9870928525924683,6,0.9870893359184265
276,5,8,13,5,0.9745839834213257,8,0.8728721141815186,13,0.8506880402565002
277,6,9,15,6,1.0,9,0.99962317943573,15,0.99962317943573
278,9,7,16,9,0.988930881023407,7,0.5335500240325928,16,0.5276452898979187
279,2,6,8,2,0.9675413966178894,6,0.9999998807907104,8,0.9675412774085999
280,6,6,12,6,1.0,6,1.0,12,1.0
281,8,0,8,8,0.999760091304779,0,0.795958399772644,8,0.7957687377929688
282,8,8,16,8,0.9981929659843445,8,0.9824681878089905,16,0.9806928634643555
283,3,2,5,3,0.9999983310699463,2,0.9997244477272034,5,0.9997227787971497
284,1,3,4,1,0.9998968839645386,3,0.9999996423721313,4,0.9998965263366699
285,4,9,13,4,0.9999959468841553,9,0.9996901750564575,13,0.9996861219406128
286,4,0,4,4,0.9925218224525452,0,0.9404594898223877,4,0.933426558971405
287,8,3,11,8,0.5118451714515686,3,0.8472263813018799,11,0.4340854585170746
288,9,1,10,9,0.9998646974563599,1,0.9999903440475464,10,0.9998550415039062
290,6,7,13,6,0.9999996423721313,7,0.9999995231628418,13,0.9999991655349731
291,1,1,2,1,0.9999736547470093,1,0.9986697435379028,2,0.9986434578895569
292,4,0,4,4,0.8805267214775085,0,0.9999523162841797,4,0.8804847598075867
294,4,0,4,4,1.0,0,0.9914854168891907,4,0.9914854168891907
295,7,1,8,7,0.9999486207962036,1,0.9999963045120239,8,0.9999449253082275
296,0,5,5,0,0.9999992847442627,5,0.9990378618240356,5,0.9990371465682983
297,6,8,14,6,1.0,8,0.9915587902069092,14,0.9915587902069092
298,0,7,7,0,0.9987776875495911,7,0.8160191774368286,7,0.815021812915802
299,8,3,11,8,0.999866247177124,3,0.9997552037239075,11,0.9996215105056763
300,7,1,8,7,0.9999992847442627,1,0.9991602897644043,8,0.999159574508667
301,8,5,13,8,0.8017985224723816,5,0.9828102588653564,13,0.7880158424377441
302,0,9,9,0,0.9995238780975342,9,0.998847484588623,9,0.9983718991279602
303,6,7,13,6,1.0,7,0.9998389482498169,13,0.9998389482498169
304,4,7,11,4,0.999987006187439,7,0.9532335996627808,11,0.9532212018966675
305,0,8,8,0,0.9999591112136841,8,0.8849501609802246,8,0.884913980960846
306,6,4,10,6,1.0,4,0.9986532926559448,10,0.9986532926559448
307,2,8,10,2,0.9997954964637756,8,0.9999991655349731,10,0.9997946619987488
308,7,6,13,7,0.9999996423721313,6,0.9999485015869141,13,0.9999481439590454
309,6,8,14,6,0.9993470311164856,8,0.9995390176773071,14,0.9988863468170166
310,1,7,8,1,0.9999858140945435,7,0.9999974966049194,8,0.9999833106994629
312,8,9,17,8,0.8821244239807129,9,0.9974879026412964,17,0.8799085021018982
313,1,9,10,1,0.9999786615371704,9,0.9870757460594177,10,0.987054705619812
314,4,2,6,4,0.9999808073043823,2,0.9994039535522461,6,0.9993847608566284
316,7,1,8,7,0.9999995231628418,1,0.999990701675415,8,0.9999902248382568
317,8,1,9,8,0.9452845454216003,1,0.9999552965164185,9,0.9452422857284546
318,8,7,15,8,0.9914237856864929,7,0.9916125535964966,15,0.9831087589263916
319,3,7,10,3,0.999995231628418,7,0.9999219179153442,10,0.9999171495437622
320,3,3,6,3,0.9963615536689758,3,0.9999487400054932,6,0.9963104724884033
321,3,9,12,3,0.9999284744262695,9,0.9847709536552429,12,0.9847005605697632
322,7,0,7,7,0.9997562766075134,0,0.9934087991714478,7,0.9931666851043701
323,8,8,16,8,0.9999744892120361,8,0.9980303645133972,16,0.9980049133300781
324,1,7,8,1,0.9997885823249817,7,0.9991889595985413,8,0.9989777207374573
325,7,2,9,7,0.9997426867485046,2,0.9996676445007324,9,0.9994103908538818
326,5,6,11,5,0.9954996705055237,6,1.0,11,0.9954996705055237
327,2,3,5,2,0.9998089671134949,3,0.9989952445030212,5,0.9988043904304504
328,2,2,4,2,0.9998220801353455,2,0.9096750020980835,4,0.9095131754875183
329,1,3,4,1,0.9996871948242188,3,0.992062509059906,4,0.9917522072792053
330,8,3,11,8,0.8636584281921387,3,0.9974623918533325,11,0.8614677786827087
331,9,4,13,9,0.9996373653411865,4,0.9986705780029297,13,0.9983084201812744
332,1,1,2,1,0.6469277739524841,1,0.9988436698913574,2,0.6461797952651978
333,3,1,4,3,0.9890044331550598,1,0.9997636675834656,4,0.9887707233428955
334,1,9,10,1,0.9999940395355225,9,0.999690055847168,10,0.9996840953826904
335,6,0,6,6,1.0,0,0.999896764755249,6,0.999896764755249
336,0,7,7,0,0.9737964868545532,7,0.6882802844047546,7,0.6702592968940735
337,6,4,10,6,0.9999990463256836,4,0.9999058246612549,10,0.9999048709869385
338,1,9,10,1,0.9999939203262329,9,0.9808956980705261,10,0.9808897376060486
339,8,2,10,8,0.9754932522773743,2,0.9996435642242432,10,0.9751456379890442
340,8,3,11,8,0.93424391746521,3,0.9999948740005493,11,0.9342391490936279
341,0,4,4,0,0.9999922513961792,4,0.9711543321609497,4,0.971146821975708
342,7,7,14,7,0.9999556541442871,7,0.9998880624771118,14,0.9998437166213989
343,0,0,0,0,0.9999995231628418,0,0.9999827146530151,0,0.9999822378158569
344,0,0,0,0,0.96465665102005,0,0.9999746084213257,0,0.9646321535110474
345,1,5,6,1,0.9999263286590576,5,0.980434775352478,6,0.9803625345230103
346,6,9,15,6,0.9996302127838135,9,0.99980229139328,15,0.9994325637817383
347,8,7,15,8,0.9948833584785461,7,0.9999918937683105,15,0.9948753118515015
348,1,2,3,1,0.9999583959579468,2,0.9999998807907104,3,0.9999582767486572
349,3,7,10,3,0.9999771118164062,7,0.9999966621398926,10,0.9999737739562988
350,9,0,9,9,0.9924472570419312,0,0.9999990463256836,9,0.9924463033676147
351,6,3,9,6,0.9996531009674072,3,0.9999998807907104,9,0.9996529817581177
352,3,6,9,3,0.9999997615814209,6,0.9999926090240479,9,0.9999923706054688
353,3,9,12,3,0.9999998807907104,9,0.9764987826347351,12,0.9764986634254456
354,4,7,11,4,0.9981878399848938,7,0.9884998202323914,11,0.9867085218429565
355,8,8,16,8,0.9999029636383057,8,0.9999485015869141,16,0.9998514652252197
356,9,9,18,9,0.9632543325424194,9,0.9891660809516907,18,0.9528185129165649
357,1,7,8,1,0.997575581073761,7,0.9999953508377075,8,0.9975709319114685
358,3,6,9,3,0.9999228715896606,6,1.0,9,0.9999228715896606
359,4,3,7,4,0.9434177279472351,3,0.9999850988388062,7,0.9434036612510681
360,0,7,7,0,0.9991869330406189,7,0.9998194575309753,7,0.9990065097808838
361,1,9,10,1,0.9990222454071045,9,0.985246479511261,10,0.9842831492424011
362,0,6,6,0,0.9999992847442627,6,1.0,6,0.9999992847442627
363,4,5,9,4,0.9992478489875793,5,0.8388233780860901,9,0.8381924629211426
364,5,5,10,5,0.9998362064361572,5,0.967043936252594,10,0.9668855667114258
